depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS,
Antioquia,MEDELLÍN,500114169,HIGEA SALUD OCUPACIONAL Y RIESGOS S.A.S.,,900804955,HIGEA SALUD OCUPACIONAL Y RIESGOS S.A.S.,1,Instituciones - IPS,  ,CL 55  # 46 14 CS 1103,571 81 77,,higeasaludocupacionalyriesgos2@gmail.com,Carlos  Amador Alvarez Gomez, ,,SI,20150630,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117151,Hola Doctor S.A.S.,,901135453,Hola Doctor S.A.S.,1,Instituciones - IPS,  ,Cra 25A No. 1A Sur 45 interior 1929 - 1930,4441814,4441814,jguerrero@holadr.co,Juan Pablo Gonzalez Gonzalez, ,,SI,20180911,20220910,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110342,HOSPITAL EN CASA SA,,805006389,Hospital en Casa S.A,1,Instituciones - IPS,NO,Diagonal 75B # 6 105 Local 251- 252 Oficina HC01,5149120,4099950,elvia.franco@christus.co,KARINA  MARTINEZ MOLINA, ,,SI,20080716,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102144,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",,890904646,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",1,Instituciones - IPS,SI,Cra. 48 No.32-102  Medellin - Antioquia - Colombia,(094)3847302,2320227,mcanola@hgm.gov.co,Mario Fernando Córdoba Pérez,3,MUNICIPAL,SI,20030414,20210831,,7,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112426,HOSPITAL ORTOPÉDICO S.A.S,,900412444,HOSPITAL ORTOPÉDICO S.A.S,1,Instituciones - IPS,  ,Calle 54 No. 43-32,2397004-2397109,,fisioterapia.medellin@orthohand.net,Gabriela Amparo Serna Silva, ,,SI,20120712,20210831,,1,JURIDICO,1,Privada,8,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102104,HOSPITAL PABLO TOBON URIBE,,890901826,HOSPITAL PABLO TOBON URIBE,1,Instituciones - IPS,NO,CALLE 78B N° 69-240,4459000,4411440,hptu@hptu.org.co,ANDRÉS   AGUIRRE MARTINEZ, ,,SI,20030410,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114969,HUMBERTO ECHEVERRI S.A.S,,900628692,HUMBERTO ECHEVERRI S.A.S,1,Instituciones - IPS,  ,Cr 48 n 10 45 Consultorio 1023,3152753568,,mecheve3@hotmail.com,Humberto De Jesus Echeverri Tobon, ,,SI,20160715,20210831,,8,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111818,I.P.S LUIS ALBERTO RAMIREZ NOREÑA S.A.S,,900320112,I.P.S LUIS ALBERTO RAMIREZ NOREÑA S.A.S,1,Instituciones - IPS,  ,KR  41 #58A 18,2549418,,administracion@cimebi.com,Luis Alberto Ramirez Noreña, ,,SI,20110428,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117731,I.P.S. BIOSALUD COLOMBIA S.A.S.,,901243297,I.P.S. BIOSALUD COLOMBIA S.A.S.,1,Instituciones - IPS,  ,CARRERA 65 A # 32 D 42,5870987,,ingegasesyredes@gmail.com,DEMIS ALEXANDER HERRERA DIAZ, ,,SI,20190221,20230220,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111061,I.P.S. OPTICA LA PLAZUELA S.A.S,,900322287,I.P.S. OPTICA LA PLAZUELA S.A.S,1,Instituciones - IPS,  ,KR 47 # 49-69,5129146,,optiplazuela@hotmail.com,TOMAS JOSE RIOS MUÑOZ, ,,SI,20091126,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110942,I.P.S. SALUD Y VIDA S.A.S.,,900310380,I.P.S. SALUD Y VIDA S.A.S.,1,Instituciones - IPS,  ,CRA 63B #34-27,4082834,,gerencia@saludyvidaips.com,LUZ MIRIAN  BERMUDEZ  LOPEZ, ,,SI,20090909,20210831,,9,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112929,IBARRATOBON S.A.S,,900594330,IBARRATOBON S.A.S,1,Instituciones - IPS,  ,CR 46 # 53-15 OF 1501,2519364,2312047,clinicaaoi@hotmail.com,YANETH CRISTINA TOBON GUTIERREZ, ,,SI,20130430,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115591,IMAGENES DE VIDA Y SALUD S.A.S,,900839212,IMAGENES DE VIDA Y SALUD S.A.S,1,Instituciones - IPS,  ,Kr 50 NO 64-42,2119680,3228700,gerencia@imagenesdevidaysalud.com.co,ANDRES  MEJIA JARAMILLO, ,,SI,20161216,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112288,IMAGENES DIAGNOSTICAS DE ANTIOQUIA SAS,,900492319,IMAGENES DIAGNOSTICAS DE ANTIOQUIA SAS,1,Instituciones - IPS,  ,"CARRERA 50 A No 65-54, Consultorio 410, Torre Medica Prado, Barrio Prado Centro",2132449,,idaimagenesdiagnosticas@gmail.com,María Yeimi Alzate Hincapié, ,,SI,20120329,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104507,IMÁGENES Y ESPECIALISTAS SAS,,811026118,IMÁGENES Y ESPECIALISTAS SAS,1,Instituciones - IPS,  ,CL 34 43 66 OF 231,2628247,,olaguilar@une.net.co,GERMAN ALFONSO AGUILAR MENDEZ, ,,SI,20110921,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500106183,IMAX IMÁGENES MAXILOFACIALES S.A.,,811009075,IMAX IMÁGENES MAXILOFACIALES S.A.,1,Instituciones - IPS,  ,CL 34 # 43 - 66 BL NORTE OF 240,4488100,4488100 EXT 106,gerenciaimax@gmail.com,ALEJANDRA MARIA CARDONA CASTRO, ,,SI,20080730,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113734,Importadora Sinergy Ltda,,900154914,importadora sinergy ltda,1,Instituciones - IPS,  ,Cra 10#19sur-99,3106417208,,castrocoy@hotmail.com,carlos andres castro coy, ,,SI,20151111,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112325,IN CORPORE SAS,,900501562,IN CORPORE SAS,1,Instituciones - IPS,  ,CL 54 # 42-17,2166621,,gerencia@incorporesas.com.co,JOSE MANUEL ARISTIZABAL ARISTIZABAL, ,,SI,20120420,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114167,IN THERAPY I.P.S S.A.S,,900749579,IN THERAPY I.P.S S.A.S,1,Instituciones - IPS,  ,CARRERA 80 # 44B 167,4126747,,intherapy.ips@hotmail.com,PAULA ANDREA LONDOÑO ARENAS, ,,SI,20150506,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500118485,INGRESEMOS ,,901261532,INGRESEMOS SAS,1,Instituciones - IPS,  ,CRA 50C NUMERO 58-58,3113524411- 3223073618- 3230051,,ingresemos.sas@gmail.com,Maricela  Arenas  Hernandez, ,,SI,20200806,20240805,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115094,Ingreso Vital S.A.S,,900960987,Ingreso Vital S.A.S,1,Instituciones - IPS,  ,Calle 30 B n 65 F 96,3222643,3222643,gerencia@ingresovital.com.co,JANNETH  RAIGOSA  VALENCIA, ,,SI,20160809,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110033,INMUNOPAT S.A.S.,,900164839,INMUNOPAT S.A.S.,1,Instituciones - IPS,  ,CALLE 50 # 43-91  OFICINA 10-01,479 61 81  -  3187853927   - 3175006887,,inmunopatihq@hotmail.com,DIEGO IVAN DIAZ MONDRAGON, ,,SI,20130227,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105909,"INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD ""IPS UNIVERSITARIA""",,811016192,"INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD ""IPS UNIVERSITARIA""",1,Instituciones - IPS,NO,KR 51 B # 69 - 13,4447085,4447085,ipsuniversitaria@ipsuniversitaria.com.co,Marta Cecilia Ramírez Orrego, ,,SI,20030415,20210831,,8,JURIDICO,3,Mixta,3,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500108604,INSTITUTO ANTIOQUEÑO DE REPRODUCCION  INSER S.A.S,,811001087,INSTITUTO ANTIOQUEÑO DE REPRODUCCION  INSER S.A.S,1,Instituciones - IPS,NO,CL 12 # 39 60 LOMA LALINDE EL POBLADO,5742688000,5742667101,inser@une.net.co,CARLOS  ANDRES GONZALEZ VASQUEZ, ,,SI,20061117,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500103795,INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS S.A. INCARE S.A.,,800196652,INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS S.A. INCARE S.A.,1,Instituciones - IPS,NO,CARRERA 46 N° 2 SUR -45 CONS. 058-062-054-255-256,3119495,3119514,incare@incare.com.co,LILIANA  MARIA VILLEGAS OCAMPO, ,,SI,20030408,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111147,INSTITUTO COLOMBIANO DEL DOLOR S.A.S,,900274660,INSTITUTO COLOMBIANO DEL DOLOR S.A.S,1,Instituciones - IPS,  ,KR 48 # 19 A 40 CS 1205  y  CS 1207 TO MEDICA,4480407,4480407,instituto@incodol.com,ROBERTO CARLO RIVERA DIAZ, ,,SI,20100219,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105616,INSTITUTO DE CANCEROLOGIA S.A.S.,,800149026,INSTITUTO DE CANCEROLOGIA S.A.S.,1,Instituciones - IPS,NO,DG 75B # 2A -80 140,3409393,3423307,gerencia.idc@lasamericas.com.co,LEONARDO ALONSO ARCILA CASTRO, ,,SI,20030415,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111347,Instituto de Coloproctologia ICO S.A.S,,900232173,Instituto de Coloproctologia ICO S.A.S,1,Instituciones - IPS,  ,DG 75B # 2A 80 CS 216 y 217,3459177,3453015,institutodecoloproctologia@gmail.com,Juan Ricardo Marquez Velasquez, ,,SI,20100625,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500118379,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A. ,1,Instituciones - IPS,  ,Carrera 43 A No. 8 sur 15 Primer Piso local 105 Ed. Torre Oviedo,3102756293,,contabilidad@idime.com.co,LIDA YAMILE GONZALEZ BOLIVAR, ,,SI,20191211,20231210,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500100012,INSTITUTO DEL CORAZON S.A.S,,800107179,INSTITUTO DEL CORAZON S.A.S,1,Instituciones - IPS,NO,CIRCULAR 73 # 39 - 37,3207242 ext 129,,calidad@institutodelcorazon.org.co,CAROLINA  MESA URHAN, ,,SI,20030219,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500101539,INSTITUTO DEL TORAX S.A.S,,890903056,INSTITUTO DEL TORAX S.A.S,1,Instituciones - IPS,NO,CALLE 57 N° 50A - 37,5121670,121688,toraxpaz@epm.net.co,JOSE RAFAEL  RODRIQUEZ SANTA MARÍA, ,,SI,20030410,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500101441,INSTITUTO GASTROCLINICO S.A.S.,,800203877,INSTITUTO GASTROCLINICO S.A.S.,1,Instituciones - IPS,NO,CARRERA 46 N° 2 SUR 45- 158,4446600,4446600,administracion@gastroclinico.com.co,LUIS FERNANDO  ROLDAN MOLINA, ,,SI,20030410,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113023,INSTITUTO HEMATOLÓGICO Y LABORATORIO CLÍNICO DE ANTIOQUIA S.A.S,,900516296,INSTITUTO HEMATOLÓGICO Y LABORATORIO CLÍNICO DE ANTIOQUIA S.A.S,1,Instituciones - IPS,  ,CL 33 # 78-98 CS 905,4445199,4445199,institutohematologia@hotmail.com,BLANCA OLIVA YEPES YEPES, ,,SI,20131128,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104827,INSTITUTO MEDICO ANTIOQUIA,,800181473,INSTITUTO MEDICO ANTIOQUIA,1,Instituciones - IPS,NO,CARRERA 77 N° 30-35,2385907,,,GUILLERMO ALBERTO  FONNEGRA MARTINEZ, ,,SI,20030414,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105801,INSTITUTO METROPOLITANO DE ECOGRAFIA SAS,,800067401,INSTITUTO METROPOLITANO DE ECOGRAFIA SAS,1,Instituciones - IPS,NO,CL 54 # 45 - 31,5744485850,5745133308,imeco@imeco.com.co,MARGARITA  ARANGO ZULUAGA, ,,SI,20061117,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110917,INSTITUTO NACIONAL DE INVESTIGACION  EN OFTALMOLOGIA LTDA,,900163228,INSTITUTO NACIONAL DE INVESTIGACION  EN OFTALMOLOGIA LTDA,1,Instituciones - IPS,NO,KR 48 # 19 A - 40 CS 1221,2355888,2354476,juangosa@yahoo.com,CLAUDIA PATRICIA ACOSTA CADAVID, ,,SI,20090825,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111691,Instutito de dolor de cabeza y enfermedades neurológicas ltda,,900229365,Instutito de dolor de cabeza y enfermedades neurológicas ltda,1,Instituciones - IPS,  ,KR 43A  7-50 PI 7- 713,3541949-2665519,2665519,indocen@une.net.co,Michel  Volcy Goméz, ,,SI,20110218,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110727,INTEGRAL I.P.S. LTDA,,900273921,INTEGRAL I.P.S. LTDA,1,Instituciones - IPS,NO,Calle 29 # 44-174 Barrio Colombia,5604158,3267200,gerente.nacional@vihonco.com,LUCY PATRICIA OVALLE  RODRÍGUEZ, ,,SI,20090407,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109810,INTERDENTAL GROUP S.A.S,,900113147,INTERDENTAL GROUP S.A.S,1,Instituciones - IPS,NO,CL 7 # 39-197 CS 1404-1405,5743217905,,ariassanchez74@une.net.co,ELIANA MARCELA ARIAS SANCHEZ, ,,SI,20071116,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109515,INTERGASTRO S.A,,900059534,INTERGASTRO S.A,1,Instituciones - IPS,NO,CL 7 # 39 - 107 Torre Medical Piso 5,5743260202,5743260202,intergastro@une.net.co,DORA PATRICIA OSORIO OCHOA, ,,SI,20061117,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110024,INVERSALUD GLOBAL S.A,,900148824,INVERSALUD GLOBAL S.A,1,Instituciones - IPS,NO,CL 52 43 100,574 5115580,574 5115580,administracion.laplaya@dentisalud.com.co,NATALIA  MORALES GUTIERREZ, ,,SI,20071019,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115910,INVERSIONES CARIS S.A.S.,,900957350,INVERSIONES CARIS S.A.S.,1,Instituciones - IPS,  ,Carrera 43b #16 95 piso 4 EDIFICIO CÁMARA COLOMBIANA DE LA INFRAESTRUCTURA,4448235,4448235,rsalcedo@caris.com.co,JUAN  PABLO MOLINA ALVAREZ, ,,SI,20170510,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500106440,INVERSIONES CREAR RAMA SA,,830010671,INVERSIONES CREAR RAMA SA,1,Instituciones - IPS,  ,CARRERA 43 A No 1 SUR 108 - Barrio:EL POBLADO,3124848601 - 3124850418,,servicio.cliente@dentisalud.com.co,CARMEN JULIA MUÑOZ DE QUINTERO, ,,SI,20061114,20210831,,6,JURIDICO,1,Privada,6,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110577,INVERSIONES DAMA SALUD SAS,,830108482,INVERSIONES DAMA SALUD SAS,1,Instituciones - IPS,NO,CL 52 # 45-44 ED LOS BUCAROS LC 203,2514144,,habilitacion.cientifica@sonria.com.co,JUAN  CARLOS GIRALDO CERQUERA, ,,SI,20081118,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112689,INVERSIONES DENTIPLAN DE COLOMBIA S.A.S ,,900556481,INVERSIONES DENTIPLAN DE COLOMBIA S.A.S ,1,Instituciones - IPS,  ,CL 49 A # 80 - 02,4228190,,apernett@dentiplan.com.co,DELIANA DEJESUS LOPEZ MOLINA, ,,SI,20121203,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500106122,INVERSIONES EN RECREACION DEPORTE Y SALUD S A,,830033206,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A,1,Instituciones - IPS,NO,CL 10 # 32-115 SÓTANO 3 LOCAL 0686 BARRIO: POBLADO,5743133176,5743132372,vegas@bodytechgym.com,NICOLAS MAURICIO LOAIZA GALEANO, ,,SI,20061117,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115890,INVERSIONES HORIZONTE VISUAL SAS,,901030547,INVERSIONES HORIZONTE VISUAL SAS,1,Instituciones - IPS,  ,CARRERA 48 19A40,2354075,,unidadsuperfieiocular@gmail.com,MIGUEL  CUEVAS  PELAEZ, ,,SI,20170512,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500116152,INVERSIONES LUDIMAX S.A.S,,900269200,INVERSIONES LUDIMAX S.A.S,1,Instituciones - IPS,  ,CARRERA 43 A No. 34-95 LOCAL 212 ALMACENTRO,4795851,,ludimaxsa@hotmail.com,MARTHA CECILIA CASTRO CARDONA, ,,SI,20170824,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102120,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,,800044402,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,1,Instituciones - IPS,NO,CALLE 2 SUR N° 46-55,3159000,,clinicalasvegas@clinicalasvegas.com,JUAN CARLOS POSADA TOBÓN, ,,SI,20030411,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115869,Inversiones Mevale S.A.S.,,900902411,Inversiones Mevale S.A.S.,1,Instituciones - IPS,  ,CL 7 SUR 42 - 70 CONS 1105,5607772,,inversionesmevale@gmail.com,Juan Felipe Valencia Ramirez, ,,SI,20170405,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109358,INVERSIONES PALACIO CASTAÑO S.A.S,,900097654,INVERSIONES PALACIO CASTAÑO S.A.S,1,Instituciones - IPS,NO,CL 33 42B 06 CS 10-17,5742622262,5742623068,corpolaser@corpolaser.com.co,CARLOS ALBERTO PALACIO CASTAÑO, ,,SI,20061016,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112846,INVERSIONES PREMIUM DENTAL WALK-IN CLINICS S.A.S,,900586818,INVERSIONES PREMIUM DENTAL WALK-IN CLINICS S.A.S,1,Instituciones - IPS,  ,CL 29 KR 43 G 10 IN 2101,2390806,,premiumdentalmedellin@gmail.com,SANDRA  MILENA MOSQUERA SOLARTE, ,,SI,20130313,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114458,INVERSIONES SANTA ANA DENTAL S.A.S,,900850108,INVERSIONES SANTA ANA DENTAL S.A.S,1,Instituciones - IPS,  ,KR 80 # 49 A - 122,3017304169-4215400,,gerente.floresta@dentisalud.com.co,DAYANA ENITH GONZALEZ BLANCO, ,,SI,20151008,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114301,INVERSIONISTAS EN SALUD ORAL SAS,,900850535,INVERSIONISTAS EN SALUD ORAL SAS,1,Instituciones - IPS,  ,Carrera 78 Numero 46 - 40,4440840 Opc 5,4440840,jvelezr@ces.co,JULIAN EMILIO VELEZ RIOS, ,,SI,20150702,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110661,IPS AMBULATORIAS DE COLOMBIA S.A.S,,900261314,IPS AMBULATORIAS DE COLOMBIA S.A.S,1,Instituciones - IPS,NO,KR 80 D # 40 - 37,5809930 - 5811175 - 5811139,,gerencia@ipsadc.com,Raquel  Delgado Claro, ,,SI,20090224,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113249,IPS CENTRO DE VACUNACION INTEGRAL S.A.S ,,900681838,IPS CENTRO DE VACUNACION INTEGRAL S.A.S ,1,Instituciones - IPS,  ,CL 54 # 46 - 27 CS 1008 TO FUNDADORES,3113851703,,centro.vacunacion.integral,FABIO NELSON GIL VERGARA, ,,SI,20140411,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117327,IPS CURATIV CLINICA DE HERIDAS HIPERBÁRICA S.A.S,,901147577,IPS CURATIV CLINICA DE HERIDAS HIPERBÁRICA S.A.S,1,Instituciones - IPS,  ,Calle 49b #76a -74,4797019 - 3507807520,,gerencia@curativ.com.co,Sirleny  Zapata  Lozano, ,,SI,20181025,20221024,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117621,IPS DARIEN SAS,,901202807,IPS DARIEN S.A.S ,1,Instituciones - IPS,  ,CRA 43 A 34 95 locales 908 909 910 Barrio:SAN DIEGO,4798065 - 3017716849,,ipsdariensas@hotmail.com,Liliana Maria Naranjo Agudelo, ,,SI,20190626,20230625,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110283,IPS DERMOLÁSER LTDA,,900220866,IPS DERMOLÁSER LTDA,1,Instituciones - IPS,NO,CL 34 #  63 A 93,2652500,2652500,dermolaser-@hotmail.com,LINA MARIA OCHOA  FIGUEROA, ,,SI,20080604,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111021,IPS ESPECIALIZADA S.A.,,900293923,IPS ESPECIALIZADA S.A.,1,Instituciones - IPS,  ,CARRERA 46 #47-66 TORRE 2 5 PISO LOCAL 5010 CC EL PUNTO DE LA ORIENTAL,3660485 - 3667256 - 3207273383 - 3113053278,,solicitudesadministrativasips@ipsespecializada.com.co  liliana.guayara@ipsespecializada.com.co calidad@ipsespecializada.com.co,ADRIANA MARIA ARDILA BOLIVAR, ,,SI,20091020,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500118458,IPS Firmedica S.A.S,,901296322,IPS Firmedica S.A.S,1,Instituciones - IPS,  ,Calle 48 #65 - 42,5017655 - 3137674902,,miguelbotero989@gmail.com,Miguel  Botero Cañola, ,,SI,20191031,20231030,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117519,IPS HEMOPLIFE SALUD S.A.S. SIGLA IPS HMLIFE S.A.S,,901174496,IPS HEMOPLIFE SALUD S.A.S. SIGLA IPS HMLIFE S.A.S,1,Instituciones - IPS,  ,calle 54 # 45-63 OFICINA 401,3185710770,,cabc64@gmail.com,Carlos Alberto Betancur Castañeda, ,,SI,20181128,20221127,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500116597,IPS LUISA FERNANDA REHABILITACION INTEGRAL S.A.,,901080167,IPS LUISA FERNANDA REHABILITACION INTEGRAL S.A.,1,Instituciones - IPS,  ,calle 51 #78 b 36,4409920,,ips.luisafernanda@gmail.com,Gloria Stella lópez Echeverri, ,,SI,20180307,20220306,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113454,IPS ODONTOLOGIA INTEGRAL DE CASTILLA S.A.S.,,900690450,IPS ODONTOLOGIA INTEGRAL DE CASTILLA S.A.S.,1,Instituciones - IPS,  ,CRA 68 97-66,4441727,2676890,odontologiaintegralcastilla@gmail.com,JORGE AUGUSTO SOSA LOPEZ, ,,SI,20140520,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
